adsetID_date,Campaign_ID,Adset_ID,Adset_Name,IT_ID1,IT_ID2,IT_ID3,date,day_ctr,day_clicks,day_reach,day_spend,day_actions,day_impression,IT_Aud_ID1_up_bound,IT_Aud_ID2_up_bound,IT_Aud_ID3_up_bound
136,23852073135550227_2022-08-10,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
137,23852073135550227_2022-08-11,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
138,23852073135550227_2022-08-12,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
139,23852073135550227_2022-08-13,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
140,23852073135550227_2022-08-14,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
141,23852073135550227_2022-08-15,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
142,23852073135550227_2022-08-16,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
143,23852073135550227_2022-08-17,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
144,23852073135550227_2022-08-18,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
145,23852073135550227_2022-08-19,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
146,23852073135550227_2022-08-20,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
147,23852073135550227_2022-08-21,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
148,23852073135550227_2022-08-22,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
149,23852073135550227_2022-08-23,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
150,23852073135550227_2022-08-24,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
151,23852073135550227_2022-08-25,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
152,23852073135550227_2022-08-26,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,2022-08-26,0.378072,4,896,303,2,1058,32233600,33926010,403971390
153,23852073135550227_2022-08-27,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,2022-08-27,0.614125,12,1691,719,7,1954,32233600,33926010,403971390
154,23852073135550227_2022-08-28,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,2022-08-28,0.46729,1,202,67,2,214,32233600,33926010,403971390
155,23852073135550227_2022-08-29,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
156,23852073135550227_2022-08-30,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
157,23852073135550227_2022-08-31,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
158,23852073135550227_2022-09-01,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
159,23852073135550227_2022-09-02,23851882559020227,23852073135550227,AI_DB_20220826_Pedagogy_Powertool_Electronics,6003488524831,6003540630873,6003573036687,,,,,,,,32233600,33926010,403971390
160,23852057136420227_2022-08-02,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
161,23852057136420227_2022-08-03,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
162,23852057136420227_2022-08-04,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
163,23852057136420227_2022-08-05,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
164,23852057136420227_2022-08-06,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
165,23852057136420227_2022-08-07,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
166,23852057136420227_2022-08-08,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
167,23852057136420227_2022-08-09,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
168,23852057136420227_2022-08-10,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
169,23852057136420227_2022-08-11,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
170,23852057136420227_2022-08-12,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
171,23852057136420227_2022-08-13,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
172,23852057136420227_2022-08-14,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
173,23852057136420227_2022-08-15,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
174,23852057136420227_2022-08-16,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
175,23852057136420227_2022-08-17,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
176,23852057136420227_2022-08-18,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
177,23852057136420227_2022-08-19,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
178,23852057136420227_2022-08-20,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
179,23852057136420227_2022-08-21,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
180,23852057136420227_2022-08-22,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
181,23852057136420227_2022-08-23,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
182,23852057136420227_2022-08-24,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
183,23852057136420227_2022-08-25,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,2022-08-25,1.065089,9,730,361,2,845,942220,84883840,2018700
184,23852057136420227_2022-08-26,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,2022-08-26,0.808427,33,3167,1569,4,4082,942220,84883840,2018700
185,23852057136420227_2022-08-27,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,2022-08-27,0.853242,5,543,212,1,586,942220,84883840,2018700
186,23852057136420227_2022-08-28,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
187,23852057136420227_2022-08-29,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
188,23852057136420227_2022-08-30,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
189,23852057136420227_2022-08-31,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
190,23852057136420227_2022-09-01,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
191,23852057136420227_2022-09-02,23851882559020227,23852057136420227,AI_DB_20220825_Batchkickingindustrialworkshop PTT.CC _Primaryschool_MilesDavis,6003339112406,6003445225483,6003459557703,,,,,,,,942220,84883840,2018700
192,23852044225130227_2022-08-02,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
193,23852044225130227_2022-08-03,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
194,23852044225130227_2022-08-04,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
195,23852044225130227_2022-08-05,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
196,23852044225130227_2022-08-06,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
197,23852044225130227_2022-08-07,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
198,23852044225130227_2022-08-08,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
199,23852044225130227_2022-08-09,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
200,23852044225130227_2022-08-10,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
201,23852044225130227_2022-08-11,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
202,23852044225130227_2022-08-12,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
203,23852044225130227_2022-08-13,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
204,23852044225130227_2022-08-14,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
205,23852044225130227_2022-08-15,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
206,23852044225130227_2022-08-16,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
207,23852044225130227_2022-08-17,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
208,23852044225130227_2022-08-18,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
209,23852044225130227_2022-08-19,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
210,23852044225130227_2022-08-20,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
211,23852044225130227_2022-08-21,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
212,23852044225130227_2022-08-22,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
213,23852044225130227_2022-08-23,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
214,23852044225130227_2022-08-24,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,2022-08-24,0.4914,10,1707,671,1,2035,54753460,6713760,6077648
215,23852044225130227_2022-08-25,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,2022-08-25,1.129235,9,679,316,3,797,54753460,6713760,6077648
216,23852044225130227_2022-08-26,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
217,23852044225130227_2022-08-27,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
218,23852044225130227_2022-08-28,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
219,23852044225130227_2022-08-29,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
220,23852044225130227_2022-08-30,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
221,23852044225130227_2022-08-31,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
222,23852044225130227_2022-09-01,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
223,23852044225130227_2022-09-02,23851882559020227,23852044225130227,AI_DB_20220824_Dell_Noise-cancellingheadphones_HiltonHotels&Resorts,6003469635964,6003595635263,6003649529513,,,,,,,,54753460,6713760,6077648
224,23852032646620227_2022-08-02,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
225,23852032646620227_2022-08-03,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
226,23852032646620227_2022-08-04,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
227,23852032646620227_2022-08-05,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
228,23852032646620227_2022-08-06,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
229,23852032646620227_2022-08-07,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
230,23852032646620227_2022-08-08,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
231,23852032646620227_2022-08-09,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
232,23852032646620227_2022-08-10,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
233,23852032646620227_2022-08-11,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
234,23852032646620227_2022-08-12,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
235,23852032646620227_2022-08-13,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
236,23852032646620227_2022-08-14,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
237,23852032646620227_2022-08-15,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
238,23852032646620227_2022-08-16,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
239,23852032646620227_2022-08-17,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
240,23852032646620227_2022-08-18,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
241,23852032646620227_2022-08-19,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
242,23852032646620227_2022-08-20,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
243,23852032646620227_2022-08-21,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
244,23852032646620227_2022-08-22,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
245,23852032646620227_2022-08-23,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-23,0.569801,2,307,71,1,351,31301400,34880030,30735900
246,23852032646620227_2022-08-24,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-24,1.937567,18,737,270,6,929,31301400,34880030,30735900
247,23852032646620227_2022-08-25,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-25,1.228655,59,3666,1517,3,4802,31301400,34880030,30735900
248,23852032646620227_2022-08-26,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-26,1.010101,50,3578,1638,1,4950,31301400,34880030,30735900
249,23852032646620227_2022-08-27,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-27,0.90173,49,4043,1527,25,5434,31301400,34880030,30735900
250,23852032646620227_2022-08-28,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-28,0,0,63,12,9,63,31301400,34880030,30735900
251,23852032646620227_2022-08-29,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
252,23852032646620227_2022-08-30,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-30,1.091013,38,2634,1122,1,3483,31301400,34880030,30735900
253,23852032646620227_2022-08-31,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,2022-08-31,1.289768,15,1021,381,5,1163,31301400,34880030,30735900
254,23852032646620227_2022-09-01,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
255,23852032646620227_2022-09-02,23851882559020227,23852032646620227,AI_20220823_SudaMotor_Dodge_Richcar,6003169755036,6003739380153,6003979333948,,,,,,,,31301400,34880030,30735900
256,23852021854480227_2022-08-02,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
257,23852021854480227_2022-08-03,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
258,23852021854480227_2022-08-04,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
259,23852021854480227_2022-08-05,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
260,23852021854480227_2022-08-06,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
261,23852021854480227_2022-08-07,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
262,23852021854480227_2022-08-08,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
263,23852021854480227_2022-08-09,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
264,23852021854480227_2022-08-10,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
265,23852021854480227_2022-08-11,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
266,23852021854480227_2022-08-12,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
267,23852021854480227_2022-08-13,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
268,23852021854480227_2022-08-14,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
269,23852021854480227_2022-08-15,23851882559020227,23852021854480227,AI_20220822_HyundaiMotor_Lotuscar_Jaguarcar,6003218688558,6003257743569,6003496694880,,,,,,,,64630310,55380530,43939280
